crawl_date,source,url,alt_text,url_text
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw86d1XoAApx2f.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw8nTMW0AA9AfU.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw8nW0W4AAAnIQ.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw8nW4WAAANmc8.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw8nWtXgAAnZb-.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw9OaoW4AARvPH.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw9OW-XcAEE1EV.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw9P42W0AAMmU0.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIw9P8uW0AAaWfZ.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DIwlx0JXcAQsQtE.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DIwwxmLW4AAAKn2.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DIwx9yDW0AADY59.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxBTR4XoAE5VCu.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxBud0XUAA60S_.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxBud2W0AAsWnE.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxBuf4XcAApEgJ.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxBuU2WsAEUtow.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxFsLGUQAA6i6n.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxFsLGVAAAmAzg.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxFsLIVwAAKCEX.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DIxFwKRUEAAGDYs.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU/status/904383054394912768,https://pbs.twimg.com/media/DIyM1qkXgAANitL.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU/status/904383054394912768,https://pbs.twimg.com/media/DIyM1qlXcAAlwu4.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4axgCWAAAH1w8.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4axi_XUAAyXAV.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4axi-WAAISs_n.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4axjIX0AALpuj.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4bln1XcAEq4C1.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4ZAryXkAAz2vk.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4ZAsGWkAABvPR.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4ZAsHW4AAnGDJ.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DJ4ZAsQW4AA03_m.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Dj7HL2nV4AE8Fjs.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Dj7HL3jV4AAgXcS.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Dj7HL6VUYAA-DoZ.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DJ8bdAXV4AAq33L.jpg,media,media
2.02E+13,https://twitter.com/leefitting/status/909565900671602688,https://pbs.twimg.com/media/DJ93NQiVoAAYdSp.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DJ94P3qVAAE6jhm.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DJ9vCjvWsAA7Gjx.jpg,media,media
2.02E+13,https://twitter.com/leefitting/status/909565900671602688,https://pbs.twimg.com/media/DJ9wIzvXcAMgjtD.jpg,media,media
2.02E+13,https://twitter.com/leefitting/status/909565900671602688,https://pbs.twimg.com/media/DJ9yVfxUQAEjyf8.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc0iZcUIAAHkYL.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc0jgoVwAAWp2o.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc0kmRVwAIZ3hB.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc0lupVoAI0Uvb.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc7IqPWsAAKHmB.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc7IqRW4AAY42w.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJc8V41X0AA9esY.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJceUR2XgAMgoq6.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJceVkKWAAAf5bQ.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJceWkdXkAAma0s.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJceYKUXcAA7ehx.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU,https://pbs.twimg.com/media/DJchyXkWAAAdPxi.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcJc2xUIAoM5u-.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcJc2zUMAAktmr.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcJc2zUMAEe6TA.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU,https://pbs.twimg.com/media/DJcS9N7UMAA9Gp4.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJctbfYXUAEvW0E.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJctcRfWAAILZaR.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJctdEGWsAACUvk.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcvee0WsAAPFqd.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcvefcWsAAPraE.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJcvefXW4AUW21d.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdFypKWsAAhddv.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdFyqtW0AAwumN.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdHv5tW0AIUo1A.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdHwmeW0AAUnRs.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdHxUAX0AEV9Q5.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJdQrWQVYAEXJ0T.jpg,media,media
2.02E+13,https://twitter.com/JMUVolleyball,https://pbs.twimg.com/media/DJdXs6sW4AAb_z-.jpg,media,media
2.02E+13,https://twitter.com/YouTube,https://pbs.twimg.com/media/DJKcynuW4AA6NqS.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DJNe8YNXgAAK1og.jpg,media,media
2.02E+13,https://twitter.com/YouTube,https://pbs.twimg.com/media/DJNtBPqUQAE55lm.jpg,media,media
2.02E+13,https://twitter.com/YouTube,https://pbs.twimg.com/media/DJPYpmIXgAAvFst.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjrxHrXXoAAWMek.jpg,media,media
2.02E+13,https://twitter.com/columbuslions,https://pbs.twimg.com/media/DJs0upcV4AEZDxf.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DJSqFj4XkAAAA1r.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DJtTnTnXkAEFqTb.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DJUu0QPVoAElsE9.jpg,media,media
2.02E+13,https://twitter.com/YouTube,https://pbs.twimg.com/media/DJX993RUIAEXlpP.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjxjlPnWsAU0oSw.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Djxl-N5UYAA2KYM.jpg,media,media
2.02E+13,https://twitter.com/Breeze_Culture,https://pbs.twimg.com/media/DJXN4DxUMAAhZIX.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjxTOYFUcAAkVJz.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjxTOYGU0AAmnq3.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjxTRGJVsAAcjk8.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DjxTRKXVsAAbA8m.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJZMvfqV4AAZM8x.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJZMvfvVoAc_SoX.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJZMvfwUQAApl0_.jpg,media,media
2.02E+13,https://twitter.com/FDNY,https://pbs.twimg.com/media/DJZMvgqVYAYfoY8.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK_GXQBXoAEEJGo.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK_KpiJWAAAxewv.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DK0Q9rcVAAE9oOX.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DK1ADTcXUAANkHK.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DK5ggNIXkAYlkKp.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Dk6DIJiW4AAmeCn.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DK6OAh6XcAAe78r.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DK6xjiGWkAAX97m.jpg,media,media
2.02E+13,https://twitter.com/Iskra,https://pbs.twimg.com/media/DK7Gnq7VwAAzvdp.jpg,media,media
2.02E+13,https://twitter.com/Iskra,https://pbs.twimg.com/media/DK7GnUgV4AIpLBh.jpg,media,media
2.02E+13,https://twitter.com/Iskra,https://pbs.twimg.com/media/DK7GoAbUMAA3pFU.jpg,media,media
2.02E+13,https://twitter.com/Iskra,https://pbs.twimg.com/media/DK7GoR_UIAAqFrJ.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK-7W-TW0AAoVzn.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKA6q4MUEAAsqcf.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKA8HlEXoAAZtX5.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKAiH4EWsAA_qNi.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKAZQRcWkAAYiVf.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKAZQRnXoAADuZ9.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKAZQRoXcAA9CtH.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKb7tQ5WkAM8hHX.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBAMuuW0AAeEX3.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBAvUuWsAA4eb0.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBBiUkXoAACupj.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBBUPRXUAEEfJn.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBE-HSXoAEp-uy.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBHQ25W4AAQ7EE.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBIK8TUMAArAiW.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKBLA73X0AAGkov.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBOIjkUEAARZrA.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBQ3EiUEAAHPH-.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBQ3x3VYAA1v21.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKbr6qCX0AA2YnO.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBRkLzVoAEnBzp.jpg,media,media
2.02E+13,https://twitter.com/hashtag/Emmys?src=hash,https://pbs.twimg.com/media/DKBUqgMXkAA2OSi.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKbw-IMW0AIKC4u.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcMaM0W0AEXP3x.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcMaMxW4AAd9_O.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcMaN5XoAIvk7k.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcMaOsW0AACKYv.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcNWItXoAQrW1T.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcNWIuWsAAW17y.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcNWIwW4AAWCQl.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DKcNWIzWAAAdu3h.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU/status/917381351678074880,https://pbs.twimg.com/media/DK-fl9BVYAEjbw1.jpg,media,media
2.02E+13,https://twitter.com/Iskra,https://pbs.twimg.com/media/DK-H58PUQAUyhmO.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DK-HCwnW4AAHPF9.jpg,media,media
2.02E+13,https://twitter.com/JMUStudyAbroad,https://pbs.twimg.com/media/DKHI5qmX0AA-wDb.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKk2-19W0AAsbJp.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKk4gFRWkAARgvm.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKk7e5aXUAAsN6P.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKkbju0XkAACrmB.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKkbjuyW0AAXWgH.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKkbjuzXoAIQWHp.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKk-IGvXoAAQoc_.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKk-RW4WAAAJ1DF.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DKkXSuXW0AEiy47.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DKlAnWzW0AIUjCg.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKlF5DDW0AApnbV.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKlF5DRXUAEjD4f.jpg,media,media
2.02E+13,https://twitter.com/jmucap,https://pbs.twimg.com/media/DKlO906UMAEjX7t.jpg,media,media
2.02E+13,https://twitter.com/JMUStudyAbroad,https://pbs.twimg.com/media/DKlWGtoXkAEmlwK.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK-ncovXUAAu62I.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK-o5nHWAAAt1A6.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DkP2uY4U4Ak4YmP.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKq8_BrW0AAB40u.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DKQotomUEAAZMoX.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DkQVq1BW0AEg1e3.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DKRVKPqX0AAitVO.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK-sVJiXoAEnJ1W.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKvqoMdXkAYE1nP.jpg,media,media
2.02E+13,https://twitter.com/BreezeNewsJMU/status/1030208372572913665,https://pbs.twimg.com/media/DkwJAGhXsAUOgtz.jpg,media,media
2.02E+13,https://twitter.com/BreezeNewsJMU/status/1030208372572913665,https://pbs.twimg.com/media/DkwJBG1XgAIez4t.jpg,media,media
2.02E+13,https://twitter.com/BreezeNewsJMU/status/1030208372572913665,https://pbs.twimg.com/media/DkwJC_KW0AAiuGS.jpg,media,media
2.02E+13,https://twitter.com/BreezeNewsJMU/status/1030208372572913665,https://pbs.twimg.com/media/DkwJCJcXoAEH-_K.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKwr2_DWAAEI8xn.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKxA9e9X0AAkwh6.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKxIqQqXoAASnnG.jpg,media,media
2.02E+13,https://twitter.com/pabloabitbol,https://pbs.twimg.com/media/DKxJretUEAAY1mm.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKxQI2bWAAUZzpK.jpg,media,media
2.02E+13,https://twitter.com/cisrjmu,https://pbs.twimg.com/media/DKxTQ68WsAAevcl.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DK-xVb5WAAES34S.jpg,media,media
2.02E+13,https://twitter.com/pabloabitbol,https://pbs.twimg.com/media/DKxYh81XcAASNjz.jpg,media,media
2.02E+13,https://twitter.com/va_newspapers,https://pbs.twimg.com/media/DL9OJPpW0AEatrF.png,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAbLu-WkAEJSaU.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAdIPfWsAA8zVY.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAhXf1VoAAgf2g.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAobIgW0AArGjt.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAobIgWkAEwDUg.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAobJVXkAE8MV_.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAobJWXkAAXmDY.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLApR4qV4AEd7qd.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAq18RVoAA1Fov.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAqEnNUMAA2cs5.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAqKAFUQAAcKS3.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAqKCQVwAAry4C.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAqQCUVAAAnanj.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAV6D0VYAAEpHR.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAXTLAXkAUgCER.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports,https://pbs.twimg.com/media/DLAY92lVwAUKPGE.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DLAZ_T1XkAMDoUw.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLBIA3GWkAEp5R1.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeJMU/status/1033359506841985025,https://pbs.twimg.com/media/DlbidEDV4AEobfi.jpg,media,media
2.02E+13,https://twitter.com/CatieHarper,https://pbs.twimg.com/media/DLbJA6HUQAAZRrN.jpg,media,media
2.02E+13,https://twitter.com/OAS_official,https://pbs.twimg.com/media/DLd0hnBXUAI6h5Q.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DLd3YamU8AEdjBC.jpg,media,media
2.02E+13,https://twitter.com/JMUSpeColl,https://pbs.twimg.com/media/DLdaobUW4AA2WU9.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DldbYQ9WwAETiy3.jpg,media,media
2.02E+13,https://twitter.com/Breeze_Culture/status/1031538575295361024,https://pbs.twimg.com/media/DlDDywSUcAA_45G.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/Dlde_eMXoAE5t5r.jpg,media,media
2.02E+13,https://twitter.com/OAS_official,https://pbs.twimg.com/media/DLdem7QX0AAD5wx.jpg,media,media
2.02E+13,https://twitter.com/OAS_official,https://pbs.twimg.com/media/DLdfC54XkAMbJEr.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDGfMEWwAATP4k.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDGfMEXoAAgqCb.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports/status/1031543307023921153,https://pbs.twimg.com/media/DlDGqEkXgAUOWdm.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports/status/1031543307023921153,https://pbs.twimg.com/media/DlDGuu5XgAA33hr.jpg,media,media
2.02E+13,https://twitter.com/TheBreezeSports/status/1031543307023921153,https://pbs.twimg.com/media/DlDHE15XsAA9aAt.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDjO6WXoAAA0aF.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDkrU2VsAEq7b_.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDks8tV4AEpV_k.jpg,media,media
2.02E+13,https://twitter.com/thebreezejmu,https://pbs.twimg.com/media/DlDks8VU0AAi99K.jpg,media,media
2.02E+13,https://twitter.com/Breeze_Culture/status/1031538575295361024,https://pbs.twimg.com/media/DlDMkwbU4AEYT_f.jpg,media,media
2.02E+13,https://twitter.com/OAS_official,https://pbs.twimg.com/media/DLdzyp_WkAAtBqk.jpg,media,media
2.02E+13,https://twitter.com/JMU,https://pbs.twimg.com/media/DLe8DJAVwAAAnwz.jpg,media,media
2.02E+13,https://twitter.com/JMUSpeColl,https://pbs.twimg.com/media/DLepLgeWAAADilX.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DLEZ9-oXoAIXXXx.jpg,media,media
2.02E+13,https://twitter.com/JMUSpeColl,https://pbs.twimg.com/media/DLfLocmXUAEZ_C-.jpg,media,media
2.02E+13,https://twitter.com/JMUSpeColl,https://pbs.twimg.com/media/DLfLpTyW4AAPB16.jpg,media,media
2.02E+13,https://twitter.com/JMUSpeColl,https://pbs.twimg.com/media/DLfLrEOX0AQQT3M.jpg,media,media
2.02E+13,https://twitter.com/Traisharp,https://pbs.twimg.com/media/DLGy_wMXoAAZfim.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLi2qtrUMAAKcaU.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLi2sfuVAAEKiaD.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLi2tjjVoAAT2gG.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLi7poDX4AAvX5-.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLiaJDfWkAANJx_.jpg,media,media
2.02E+13,https://twitter.com/pabloabitbol,https://pbs.twimg.com/media/DLIeqVoXoAAcEqo.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLigMQIXkAEXwPp.jpg,media,media
2.02E+13,https://twitter.com/CollegeGameDay,https://pbs.twimg.com/media/DLiiZQTXUAEPVA2.jpg,media,media
